TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
126.1860,2,226.1187,no,18-24,black african,male,Unknown,9.2274,-14.7119,7.4316,0.0017,0.0030,0.5342,0.0186,0.0018,0.3102,0.1904,0.0000,0.1557,0.2951,0.0119,5.0671,0.5370,0.6813,2.5795,0.0010,0.0079,0.0714,0.0004,0.0175,4.4446,0.0001,0.0000,81.1168,0.0017,0.0505,0.0004,0.0053,0.0004,7.2477,0.0016,0.0015,0.0015,0.0019,0.0018,0.0018,0.0000,0.0018,2.2977,2.3072,0.0018,0.0602,
126.2250,2,227.3982,no,18-24,black african,male,Unknown,7.1894,-16.8444,5.7359,0.0017,0.0030,0.7316,0.0183,0.0018,0.3168,0.1903,0.0000,0.1619,0.3131,0.0129,4.8750,0.5862,1.9200,7.2939,0.0009,0.0083,0.0805,0.0005,0.0203,5.1818,0.0001,0.0000,73.7133,0.0022,0.0556,0.0005,0.0046,0.0005,8.0052,0.0016,0.0015,0.0014,0.0019,0.0018,0.0018,0.0000,0.0018,2.2977,2.3083,0.0018,0.0610,
126.2840,2,229.5847,no,18-24,black african,male,Unknown,11.8839,-14.3557,7.4967,0.0017,0.0029,0.9199,0.0185,0.0019,0.3148,0.1905,0.0000,0.1597,0.3096,0.0087,4.7106,0.6396,3.1229,10.3014,0.0010,0.0084,0.0699,0.0005,0.0234,5.1596,0.0001,0.0000,82.1840,0.0010,0.0559,0.0006,0.0056,0.0005,8.2859,0.0016,0.0015,0.0014,0.0019,0.0018,0.0019,0.0000,0.0018,2.2977,2.3097,0.0018,0.0622,
126.3440,2,229.3110,no,18-24,black african,male,Unknown,5.4071,-14.6117,5.2791,0.0018,0.0029,0.8905,0.0193,0.0019,0.3025,0.1901,0.0000,0.1438,0.3481,0.0075,3.8119,0.6616,3.1739,9.7022,0.0011,0.0062,0.0652,0.0007,0.0200,4.5818,0.0001,0.0000,81.4218,0.0008,0.0642,0.0004,0.0057,0.0005,9.3294,0.0016,0.0015,0.0014,0.0019,0.0018,0.0019,0.0000,0.0018,2.2977,2.3114,0.0018,0.0633,
126.3860,2,231.5530,no,18-24,black african,male,Unknown,8.7692,-15.0542,7.0718,0.0018,0.0030,0.9254,0.0193,0.0020,0.2948,0.1898,0.0000,0.1424,0.3787,0.0105,3.4174,0.7151,3.1645,10.6116,0.0012,0.0073,0.0499,0.0007,0.0260,4.8420,0.0001,0.0000,80.0457,0.0003,0.0733,0.0004,0.0068,0.0004,8.8577,0.0016,0.0014,0.0014,0.0019,0.0018,0.0020,0.0000,0.0018,2.2977,2.3125,0.0018,0.0635,
126.4470,2,228.1195,no,18-24,black african,male,Unknown,13.2072,-13.2931,8.4003,0.0018,0.0030,0.8836,0.0186,0.0020,0.3052,0.1893,0.0000,0.1530,0.4032,0.0143,3.5517,0.6730,2.6584,10.2304,0.0016,0.0086,0.0321,0.0012,0.0227,5.7186,0.0001,0.0000,85.0861,0.0001,0.0784,0.0005,0.0047,0.0004,9.0326,0.0016,0.0014,0.0014,0.0019,0.0018,0.0020,0.0000,0.0018,2.2977,2.3145,0.0018,0.0641,
126.5160,2,233.1065,no,18-24,black african,male,Unknown,13.8243,-15.3955,7.4936,0.0018,0.0028,0.5789,0.0184,0.0019,0.3231,0.1890,0.0000,0.1577,0.4078,0.0156,4.5903,0.5966,0.8594,4.0707,0.0016,0.0135,0.0331,0.0009,0.0300,5.0964,0.0001,0.0000,78.9330,0.0001,0.0778,0.0004,0.0041,0.0004,9.8411,0.0016,0.0014,0.0014,0.0019,0.0018,0.0019,0.0000,0.0018,2.2977,2.3162,0.0018,0.0653,
126.5510,2,230.5387,no,18-24,black african,male,Unknown,12.1942,-14.2703,7.6825,0.0018,0.0028,0.5393,0.0183,0.0019,0.3200,0.1887,0.0000,0.1587,0.4297,0.0182,4.4184,0.6015,0.4750,3.0894,0.0016,0.0212,0.0201,0.0015,0.0299,5.3608,0.0001,0.0000,82.4327,0.0001,0.0825,0.0005,0.0036,0.0005,9.4651,0.0016,0.0014,0.0014,0.0019,0.0018,0.0019,0.0000,0.0018,2.2977,2.3184,0.0018,0.0661,
126.5920,2,232.0792,no,18-24,black african,male,Unknown,15.3239,-15.7211,9.4549,0.0018,0.0027,0.5166,0.0184,0.0018,0.3244,0.1880,0.0000,0.1553,0.4591,0.0158,4.6344,0.5190,0.3881,2.4965,0.0022,0.0316,0.0262,0.0030,0.0273,4.8424,0.0001,0.0000,77.8300,0.0000,0.0845,0.0005,0.0038,0.0005,10.0131,0.0016,0.0014,0.0014,0.0019,0.0018,0.0018,0.0000,0.0018,2.2977,2.3209,0.0018,0.0671,
126.6520,2,233.1283,no,18-24,black african,male,Unknown,17.0513,-14.2165,8.3789,0.0018,0.0028,0.4912,0.0186,0.0018,0.3201,0.1875,0.0000,0.1504,0.4889,0.0165,4.4480,0.4935,0.2693,1.6879,0.0025,0.0557,0.0176,0.0029,0.0274,4.5765,0.0001,0.0000,82.5880,0.0000,0.0889,0.0004,0.0034,0.0004,10.0618,0.0016,0.0014,0.0014,0.0019,0.0018,0.0018,0.0000,0.0018,2.2977,2.3233,0.0018,0.0678,
126.6880,2,230.0734,no,18-24,black african,male,Unknown,14.9212,-14.1250,7.1880,0.0018,0.0027,0.4890,0.0180,0.0017,0.3319,0.1866,0.0000,0.1608,0.5412,0.0172,5.4165,0.4417,0.2521,1.7119,0.0027,0.0526,0.0118,0.0028,0.0272,4.5452,0.0001,0.0000,82.8495,0.0000,0.0982,0.0004,0.0046,0.0004,9.3479,0.0016,0.0014,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2977,2.3258,0.0018,0.0689,
126.7230,2,234.4490,no,18-24,black african,male,Unknown,14.7677,-13.3550,6.8189,0.0018,0.0027,0.4793,0.0179,0.0017,0.3313,0.1866,0.0000,0.1616,0.5344,0.0138,5.5332,0.4168,0.1879,1.3668,0.0028,0.0584,0.0108,0.0023,0.0257,4.5017,0.0001,0.0000,84.9284,0.0000,0.0951,0.0003,0.0044,0.0003,8.9455,0.0016,0.0014,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2977,2.3268,0.0018,0.0691,
126.7580,2,231.7234,no,18-24,black african,male,Unknown,17.1036,-14.4611,6.8169,0.0018,0.0028,0.4982,0.0179,0.0017,0.3210,0.1855,0.0000,0.1597,0.6180,0.0090,5.1067,0.4305,0.3040,2.0787,0.0038,0.0875,0.0074,0.0029,0.0258,4.7635,0.0000,0.0000,81.8731,0.0000,0.1119,0.0003,0.0042,0.0003,8.1464,0.0016,0.0015,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2977,2.3289,0.0018,0.0701,
126.7980,2,229.8483,no,18-24,black african,male,Unknown,13.2423,-15.1880,7.2842,0.0018,0.0028,0.5433,0.0170,0.0017,0.3410,0.1844,0.0000,0.1785,0.6873,0.0126,5.9715,0.4090,0.5219,3.5391,0.0039,0.1565,0.0060,0.0029,0.0321,5.4581,0.0001,0.0000,79.6150,0.0000,0.1256,0.0002,0.0052,0.0003,8.0807,0.0016,0.0015,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2977,2.3303,0.0018,0.0707,
126.8430,2,231.1483,no,18-24,black african,male,Unknown,17.3509,-15.0040,5.9460,0.0018,0.0027,0.5662,0.0166,0.0017,0.3478,0.1838,0.0000,0.1862,0.7121,0.0136,6.0463,0.3393,0.6153,4.1575,0.0042,0.1917,0.0042,0.0019,0.0334,5.9769,0.0001,0.0000,80.2058,0.0000,0.1238,0.0002,0.0052,0.0003,8.0201,0.0016,0.0015,0.0014,0.0018,0.0018,0.0017,0.0000,0.0018,2.2977,2.3327,0.0018,0.0722,
126.8880,2,229.7868,no,18-24,black african,male,Unknown,18.0616,-13.4153,7.8034,0.0019,0.0028,0.5905,0.0163,0.0017,0.3424,0.1830,0.0000,0.1903,0.7819,0.0091,5.8812,0.3724,0.7177,4.8873,0.0050,0.7028,0.0032,0.0026,0.0484,6.4414,0.0001,0.0000,84.7734,0.0000,0.1405,0.0002,0.0053,0.0003,7.1805,0.0016,0.0015,0.0014,0.0018,0.0018,0.0017,0.0000,0.0018,2.2977,2.3358,0.0018,0.0733,
126.9460,2,231.3809,no,18-24,black african,male,Unknown,19.6240,-12.6821,7.7993,0.0019,0.0027,0.7541,0.0153,0.0017,0.3663,0.1810,0.0000,0.2186,0.9248,0.0102,6.8924,0.3685,1.4462,9.1109,0.0056,0.7798,0.0022,0.0039,0.0523,7.3806,0.0001,0.0000,86.5714,0.0000,0.1695,0.0002,0.0066,0.0003,6.8455,0.0016,0.0015,0.0014,0.0018,0.0018,0.0017,0.0000,0.0018,2.2977,2.3388,0.0018,0.0752,
126.9880,2,232.3335,no,18-24,black african,male,Unknown,17.9301,-14.5366,7.9092,0.0019,0.0028,0.8912,0.0153,0.0017,0.3591,0.1803,0.0000,0.2152,0.9888,0.0100,6.5222,0.4013,2.1260,11.7765,0.0062,0.9468,0.0014,0.0027,0.0601,7.5301,0.0001,0.0000,81.6481,0.0001,0.1873,0.0002,0.0083,0.0003,6.6899,0.0016,0.0014,0.0014,0.0018,0.0018,0.0017,0.0000,0.0018,2.2977,2.3413,0.0018,0.0767,
127.0490,2,229.8622,no,18-24,black african,male,Unknown,16.9696,-14.3190,6.7755,0.0020,0.0027,0.7857,0.0141,0.0017,0.3851,0.1782,0.0000,0.2515,1.1345,0.0105,7.0374,0.3642,1.6321,9.2407,0.0077,1.0399,0.0009,0.0012,0.0584,9.2025,0.0001,0.0000,82.2912,0.0001,0.2140,0.0002,0.0076,0.0003,6.7105,0.0016,0.0014,0.0013,0.0018,0.0018,0.0017,0.0000,0.0018,2.2977,2.3445,0.0018,0.0781,
127.1280,2,229.6725,no,18-24,black african,male,Unknown,16.2648,-13.0538,7.1046,0.0021,0.0027,0.8698,0.0139,0.0018,0.3821,0.1777,0.0000,0.2571,1.1732,0.0134,6.4310,0.3595,2.0263,10.5351,0.0107,1.3682,0.0007,0.0012,0.0590,10.1170,0.0001,0.0000,85.6835,0.0001,0.2211,0.0001,0.0112,0.0003,6.6738,0.0017,0.0014,0.0013,0.0018,0.0018,0.0018,0.0000,0.0018,2.2977,2.3466,0.0018,0.0791,
127.1820,2,230.0567,no,18-24,black african,male,Unknown,16.0164,-13.5124,6.3485,0.0022,0.0027,1.0736,0.0127,0.0020,0.4129,0.1778,0.0000,0.3162,1.1703,0.0154,6.8958,0.3768,2.6531,13.2901,0.0161,1.6840,0.0005,0.0006,0.0797,12.5549,0.0001,0.0000,84.5210,0.0001,0.2255,0.0001,0.0124,0.0003,6.3994,0.0017,0.0014,0.0013,0.0018,0.0018,0.0020,0.0000,0.0018,2.2977,2.3502,0.0018,0.0802,
127.2390,2,228.1747,no,18-24,black african,male,Unknown,14.1851,-14.6190,7.2746,0.0023,0.0026,0.8729,0.0101,0.0020,0.5038,0.1759,0.0000,0.5128,1.2886,0.0173,8.8780,0.2957,1.4324,8.9052,0.0225,2.1039,0.0005,0.0010,0.0725,17.3723,0.0000,0.0000,81.3997,0.0001,0.2337,0.0001,0.0149,0.0003,5.1715,0.0017,0.0014,0.0013,0.0018,0.0018,0.0020,0.0000,0.0018,2.2977,2.3548,0.0018,0.0831,
127.2780,2,232.0769,no,18-24,black african,male,Unknown,18.1220,-14.6461,7.4826,0.0022,0.0026,0.7547,0.0097,0.0020,0.5278,0.1764,0.0000,0.5664,1.2503,0.0238,9.5632,0.2758,0.8582,6.1970,0.0227,2.5560,0.0005,0.0013,0.0623,18.0854,0.0000,0.0001,81.3177,0.0002,0.2217,0.0001,0.0136,0.0003,4.8446,0.0017,0.0014,0.0013,0.0018,0.0018,0.0020,0.0000,0.0018,2.2977,2.3564,0.0018,0.0855,
127.3540,2,230.0923,no,18-24,black african,male,Unknown,16.8355,-13.0235,8.9898,0.0020,0.0023,0.7349,0.0093,0.0016,0.5989,0.1739,0.0000,0.6348,1.4267,0.0253,12.7756,0.2403,0.9229,6.4064,0.0324,2.4796,0.0003,0.0011,0.0680,16.4788,0.0001,0.0000,85.7576,0.0002,0.2479,0.0001,0.0118,0.0003,5.0703,0.0017,0.0015,0.0013,0.0018,0.0018,0.0016,0.0000,0.0018,2.2977,2.3607,0.0018,0.0934,
127.4120,2,233.0322,no,18-24,black african,male,Unknown,11.5635,-15.1445,4.4676,0.0019,0.0022,0.5943,0.0098,0.0014,0.5995,0.1744,0.0000,0.5888,1.3812,0.0316,13.6968,0.2035,0.3745,3.1805,0.0320,1.5717,0.0003,0.0015,0.0553,14.4980,0.0001,0.0000,79.7559,0.0004,0.2283,0.0001,0.0134,0.0003,5.1762,0.0016,0.0015,0.0013,0.0018,0.0018,0.0014,0.0000,0.0018,2.2977,2.3637,0.0018,0.1026,
127.5420,2,233.2626,no,18-24,black african,male,Unknown,10.7454,-11.8672,6.2423,0.0020,0.0023,0.5613,0.0105,0.0014,0.5328,0.1719,0.0000,0.4812,1.5792,0.0257,12.3226,0.2273,0.4237,2.6154,0.0318,1.2949,0.0004,0.0016,0.0393,13.0314,0.0001,0.0000,88.3558,0.0001,0.2706,0.0001,0.0100,0.0003,4.5883,0.0016,0.0015,0.0013,0.0018,0.0018,0.0014,0.0000,0.0018,2.2977,2.3672,0.0018,0.1109,
127.5860,2,227.3681,no,18-24,black african,male,Unknown,6.5690,-15.7060,2.9413,0.0020,0.0025,0.5785,0.0117,0.0014,0.4666,0.1716,0.0000,0.3736,1.6065,0.0331,10.8629,0.2373,0.6544,3.8117,0.0288,0.8763,0.0007,0.0020,0.0236,10.9322,0.0001,0.0000,77.8819,0.0001,0.2801,0.0001,0.0071,0.0003,4.2147,0.0016,0.0014,0.0013,0.0018,0.0018,0.0014,0.0000,0.0018,2.2977,2.3668,0.0018,0.1152,
127.7030,2,229.9131,no,18-24,black african,male,Unknown,3.3013,-13.6735,5.6682,0.0020,0.0025,0.6604,0.0134,0.0013,0.4021,0.1685,0.0000,0.2646,1.8539,0.0254,10.0456,0.2550,1.6735,7.0016,0.0268,0.4058,0.0011,0.0017,0.0153,6.9037,0.0001,0.0000,84.0947,0.0001,0.3360,0.0002,0.0047,0.0003,3.8867,0.0016,0.0014,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3674,0.0018,0.1203,
127.7800,2,228.5707,no,18-24,black african,male,Unknown,4.3985,-12.9612,5.7058,0.0019,0.0026,0.5333,0.0157,0.0012,0.3464,0.1686,0.0000,0.1842,1.8442,0.0384,8.9512,0.2370,1.1318,4.6707,0.0248,0.2028,0.0018,0.0053,0.0039,2.9158,0.0001,0.0000,85.9090,0.0005,0.3307,0.0004,0.0017,0.0003,4.0562,0.0017,0.0014,0.0012,0.0018,0.0018,0.0012,0.0000,0.0018,2.2977,2.3664,0.0018,0.1216,
127.8320,2,228.9213,no,18-24,black african,male,Unknown,11.3022,-13.4734,6.5362,0.0019,0.0026,0.4548,0.0162,0.0012,0.3400,0.1701,0.0000,0.1741,1.7218,0.0419,8.5337,0.2165,0.4353,2.2662,0.0250,0.1510,0.0031,0.0049,0.0033,2.5413,0.0001,0.0000,84.6229,0.0006,0.2962,0.0004,0.0024,0.0003,4.5733,0.0017,0.0014,0.0012,0.0018,0.0018,0.0012,0.0000,0.0018,2.2977,2.3632,0.0018,0.1194,
127.8790,2,232.9353,no,18-24,black african,male,Unknown,4.5534,-14.1836,4.9459,0.0018,0.0027,0.4288,0.0162,0.0012,0.3442,0.1718,0.0000,0.1799,1.5874,0.0340,8.9223,0.2149,0.1859,1.1225,0.0207,0.0739,0.0065,0.0029,0.0012,2.6133,0.0001,0.0000,82.6824,0.0007,0.2725,0.0005,0.0022,0.0002,4.1197,0.0017,0.0014,0.0012,0.0018,0.0018,0.0012,0.0000,0.0018,2.2977,2.3599,0.0018,0.1168,
127.9220,2,227.4670,no,18-24,black african,male,Unknown,0.7536,-14.0254,2.0444,0.0019,0.0028,0.4281,0.0172,0.0013,0.3173,0.1739,0.0000,0.1555,1.4223,0.0328,7.3573,0.1984,0.1798,1.0448,0.0157,0.0417,0.0173,0.0047,0.0004,2.1378,0.0001,0.0000,83.1308,0.0028,0.2354,0.0007,0.0010,0.0002,4.5041,0.0017,0.0014,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3552,0.0018,0.1143,
127.9650,2,231.0309,no,18-24,black african,male,Unknown,5.3982,-13.0545,3.4706,0.0018,0.0028,0.4314,0.0175,0.0013,0.3159,0.1759,0.0000,0.1533,1.2629,0.0385,7.2252,0.1821,0.1770,1.0191,0.0117,0.0352,0.0320,0.0027,0.0007,2.0704,0.0001,0.0000,85.6816,0.0052,0.2021,0.0007,0.0009,0.0002,4.6441,0.0017,0.0015,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3505,0.0018,0.1110,
128.0170,2,228.4043,no,18-24,black african,male,Unknown,4.6966,-13.5207,3.7860,0.0018,0.0027,0.4303,0.0176,0.0013,0.3222,0.1759,0.0000,0.1506,1.2555,0.0461,7.1311,0.1512,0.1784,1.0073,0.0109,0.0404,0.0595,0.0014,0.0009,1.9117,0.0001,0.0000,84.4993,0.0138,0.1943,0.0007,0.0013,0.0002,5.9614,0.0017,0.0015,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3467,0.0018,0.1081,
128.0660,2,230.5026,no,18-24,black african,male,Unknown,4.0504,-13.1813,2.8040,0.0018,0.0027,0.4272,0.0177,0.0013,0.3248,0.1766,0.0000,0.1501,1.1971,0.0578,7.3895,0.1374,0.1484,0.9388,0.0078,0.0335,0.1218,0.0009,0.0010,1.6114,0.0001,0.0000,85.3677,0.1107,0.1808,0.0008,0.0012,0.0002,5.9928,0.0017,0.0015,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3413,0.0018,0.1046,
128.1240,2,231.9835,no,18-24,black african,male,Unknown,2.0111,-13.7525,1.9873,0.0018,0.0027,0.4340,0.0174,0.0013,0.3337,0.1755,0.0000,0.1524,1.2849,0.0682,7.6669,0.1415,0.2234,1.3316,0.0076,0.0293,0.1320,0.0013,0.0011,1.5403,0.0001,0.0000,83.8822,0.3289,0.1954,0.0009,0.0016,0.0002,6.6327,0.0017,0.0015,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3390,0.0018,0.1011,
128.1710,2,232.7444,no,18-24,black african,male,Unknown,3.4975,-12.9750,2.7820,0.0018,0.0026,0.4494,0.0171,0.0013,0.3446,0.1751,0.0000,0.1564,1.3131,0.0761,7.7869,0.1458,0.3465,1.8504,0.0049,0.0331,0.1921,0.0017,0.0013,1.7863,0.0001,0.0000,85.8756,0.3719,0.2001,0.0008,0.0022,0.0002,7.6218,0.0017,0.0015,0.0012,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3351,0.0018,0.0985,
128.2060,2,231.6772,no,18-24,black african,male,Unknown,4.4324,-11.2800,4.0741,0.0018,0.0025,0.4673,0.0175,0.0013,0.3417,0.1754,0.0000,0.1489,1.2902,0.0875,7.1287,0.1313,0.4659,2.5283,0.0035,0.0293,0.2591,0.0033,0.0013,1.7557,0.0001,0.0000,89.5107,0.2285,0.1916,0.0008,0.0024,0.0002,8.8983,0.0017,0.0015,0.0013,0.0018,0.0018,0.0013,0.0000,0.0018,2.2977,2.3294,0.0019,0.0958,
128.2400,2,230.0869,no,18-24,black african,male,Unknown,4.6951,-12.9590,4.6703,0.0019,0.0025,0.4779,0.0181,0.0014,0.3315,0.1758,0.0000,0.1387,1.2533,0.0903,6.1876,0.1305,0.5390,2.8809,0.0032,0.0249,0.2438,0.0019,0.0016,1.6997,0.0001,0.0000,85.9145,0.1868,0.1890,0.0008,0.0020,0.0002,9.8189,0.0017,0.0015,0.0013,0.0019,0.0018,0.0014,0.0000,0.0018,2.2977,2.3237,0.0019,0.0916,
128.2750,2,227.7045,no,18-24,black african,male,Unknown,2.3326,-12.3252,4.1578,0.0018,0.0026,0.4787,0.0182,0.0014,0.3284,0.1776,0.0000,0.1401,1.1251,0.1120,6.4114,0.1341,0.5139,2.8068,0.0030,0.0314,0.2409,0.0023,0.0020,1.6242,0.0001,0.0000,87.3798,0.1691,0.1688,0.0008,0.0025,0.0002,8.8782,0.0017,0.0015,0.0013,0.0019,0.0018,0.0014,0.0000,0.0018,2.2977,2.3225,0.0019,0.0892,
128.3660,2,229.0989,no,18-24,black african,male,Unknown,6.3101,-13.8411,3.7846,0.0019,0.0028,0.5045,0.0189,0.0015,0.3053,0.1782,0.0000,0.1253,1.0808,0.1536,4.7303,0.1393,0.7262,3.5105,0.0022,0.0348,0.4531,0.0024,0.0043,1.7317,0.0001,0.0000,83.6414,0.3743,0.1630,0.0008,0.0024,0.0002,9.1635,0.0017,0.0016,0.0013,0.0019,0.0018,0.0015,0.0000,0.0018,2.2977,2.3141,0.0019,0.0769,
128.4030,2,231.2949,no,18-24,black african,male,Unknown,3.6942,-14.0924,3.1414,0.0019,0.0028,0.4987,0.0187,0.0015,0.3125,0.1775,0.0000,0.1279,1.1316,0.2015,4.9897,0.1389,0.6771,3.4034,0.0022,0.0329,0.4619,0.0015,0.0050,1.7600,0.0001,0.0000,82.9420,0.5269,0.1713,0.0009,0.0026,0.0002,9.5245,0.0017,0.0016,0.0013,0.0019,0.0018,0.0015,0.0000,0.0018,2.2977,2.3135,0.0019,0.0755,
128.4390,2,229.1523,no,18-24,black african,male,Unknown,2.2239,-12.9693,2.5512,0.0020,0.0028,0.4841,0.0192,0.0016,0.3010,0.1775,0.0000,0.1199,1.1305,0.2122,4.1209,0.1514,0.5565,2.9511,0.0020,0.0340,0.4613,0.0007,0.0093,1.7283,0.0000,0.0000,85.8895,0.4344,0.1776,0.0009,0.0038,0.0002,9.9248,0.0018,0.0016,0.0013,0.0019,0.0018,0.0016,0.0000,0.0018,2.2977,2.3092,0.0019,0.0646,
128.5260,2,227.2880,no,18-24,black african,male,Unknown,-1.1086,-12.8825,1.5254,0.0019,0.0027,0.4616,0.0195,0.0016,0.3047,0.1799,0.0000,0.1204,0.9575,0.2294,3.9041,0.1565,0.3436,1.8506,0.0022,0.0322,0.5525,0.0011,0.0073,2.0077,0.0000,0.0000,86.0986,0.1746,0.1482,0.0010,0.0041,0.0002,10.8513,0.0018,0.0016,0.0013,0.0019,0.0018,0.0016,0.0000,0.0018,2.2977,2.3088,0.0019,0.0641,
128.5910,2,230.1519,no,18-24,black african,male,Unknown,-0.6444,-11.9164,4.0058,0.0019,0.0025,0.4772,0.0196,0.0016,0.3163,0.1809,0.0000,0.1212,0.8731,0.2724,3.9658,0.1359,0.4377,2.3031,0.0020,0.0264,0.5341,0.0029,0.0027,2.0296,0.0000,0.0000,88.2541,0.1569,0.1312,0.0012,0.0029,0.0002,12.4520,0.0018,0.0016,0.0014,0.0019,0.0018,0.0016,0.0000,0.0018,2.2977,2.3041,0.0019,0.0512,
128.6370,2,225.6962,no,18-24,black african,male,Unknown,2.0528,-13.9413,2.2593,0.0019,0.0026,0.4524,0.0206,0.0017,0.3013,0.1832,0.0000,0.1095,0.7080,0.2340,2.9179,0.1471,0.2735,1.2535,0.0020,0.0256,0.6532,0.0051,0.0016,1.6567,0.0000,0.0000,83.3652,0.1052,0.1050,0.0015,0.0022,0.0002,13.1991,0.0018,0.0016,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2977,2.3040,0.0019,0.0515,
128.6940,2,230.1255,no,18-24,black african,male,Unknown,0.7681,-11.4903,4.9363,0.0019,0.0026,0.4434,0.0208,0.0017,0.2988,0.1836,0.0000,0.1079,0.6832,0.2202,2.8684,0.1506,0.2265,0.8942,0.0017,0.0224,0.7859,0.0065,0.0014,1.5000,0.0000,0.0000,89.1091,0.0993,0.1014,0.0017,0.0016,0.0002,13.1346,0.0018,0.0016,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2977,2.3039,0.0019,0.0518,
128.7630,2,229.6779,no,18-24,black african,male,Unknown,1.8449,-12.9172,3.3829,0.0019,0.0027,0.4526,0.0207,0.0017,0.2967,0.1847,0.0000,0.1067,0.6038,0.1772,2.7466,0.1570,0.2782,1.1768,0.0016,0.0214,0.9454,0.0073,0.0007,1.4696,0.0000,0.0000,86.0154,0.4289,0.0907,0.0015,0.0022,0.0002,13.0083,0.0018,0.0017,0.0014,0.0019,0.0018,0.0017,0.0000,0.0018,2.2978,2.3026,0.0019,0.0502,
128.8020,2,230.2907,no,18-24,black african,male,Unknown,5.7228,-15.0259,4.4462,0.0019,0.0027,0.4846,0.0203,0.0017,0.3052,0.1848,0.0000,0.1100,0.5998,0.0983,3.0399,0.1772,0.5528,2.1896,0.0014,0.0180,1.0361,0.0098,0.0004,1.5965,0.0000,0.0000,80.1360,0.6329,0.0924,0.0016,0.0019,0.0002,13.5724,0.0018,0.0017,0.0014,0.0020,0.0018,0.0017,0.0000,0.0018,2.2978,2.3022,0.0019,0.0506,
128.8570,2,230.2832,no,18-24,black african,male,Unknown,0.6535,-14.8013,1.6412,0.0019,0.0029,0.4710,0.0201,0.0018,0.2997,0.1851,0.0000,0.1063,0.5852,0.1187,2.6084,0.1913,0.4401,1.7347,0.0012,0.0205,1.0960,0.0062,0.0003,1.5488,0.0000,0.0000,80.8413,1.2804,0.0911,0.0017,0.0018,0.0002,13.5001,0.0018,0.0017,0.0015,0.0020,0.0018,0.0018,0.0000,0.0018,2.2978,2.3018,0.0019,0.0510,
128.8910,2,231.0548,no,18-24,black african,male,Unknown,2.2857,-15.1202,1.7353,0.0019,0.0029,0.4920,0.0202,0.0018,0.2997,0.1848,0.0000,0.1051,0.6074,0.0988,2.4491,0.1954,0.5323,2.6405,0.0013,0.0176,1.0471,0.0043,0.0002,1.5477,0.0000,0.0000,79.8341,1.3043,0.0957,0.0016,0.0016,0.0002,13.9285,0.0018,0.0017,0.0015,0.0020,0.0018,0.0018,0.0000,0.0018,2.2978,2.3016,0.0020,0.0516,
128.9510,2,230.1299,no,18-24,black african,male,Unknown,2.3978,-13.9732,3.4174,0.0019,0.0032,0.5042,0.0192,0.0018,0.3075,0.1846,0.0000,0.1060,0.6238,0.0779,2.5254,0.2093,0.6267,3.0377,0.0012,0.0180,0.8315,0.0038,0.0002,1.5986,0.0000,0.0000,83.2767,2.5992,0.1001,0.0010,0.0013,0.0003,14.3647,0.0018,0.0017,0.0015,0.0020,0.0018,0.0018,0.0000,0.0018,2.2978,2.3014,0.0020,0.0523,
128.9950,2,227.8084,no,18-24,black african,male,Unknown,1.3155,-14.3383,2.4569,0.0019,0.0035,0.4837,0.0186,0.0019,0.3169,0.1848,0.0000,0.1073,0.6080,0.0770,2.7344,0.1928,0.4477,2.4044,0.0013,0.0137,0.9464,0.0031,0.0002,1.5575,0.0000,0.0000,82.2348,3.4904,0.0960,0.0009,0.0016,0.0003,14.9087,0.0018,0.0017,0.0015,0.0020,0.0018,0.0019,0.0000,0.0018,2.2978,2.3012,0.0021,0.0531,
